,Open,High,Low,Close,Volume
2015-04-20,166.63,168,166.63,168,211733
2015-04-21,166.5,166.5,161.99,161.99,106423
2015-04-22,160,170,154.05,168,948531
2015-04-23,168,168,168,168,36810
2015-04-24,168,168,168,168,50733
2015-04-27,160.04,160.04,160.04,160.04,46294
2015-04-28,160.28,160.28,160.28,160.28,89371
2015-04-29,164,164.31,164,164,690024
2015-04-30,160,171.5,160,170,399750
2015-05-04,170.1,170.1,170,170,597629
2015-05-05,170,171,169,169,180500
2015-05-06,169,169,169,169,12806
2015-05-07,165,165,160.56,160.56,481608
2015-05-08,160.56,160.56,160.56,160.56,31701
2015-05-11,155.5,155.5,155,155,106211
2015-05-12,155,155,155,155,552378
2015-05-13,160,160,160,160,248028
2015-05-14,160,160,160,160,14142
2015-05-15,152.05,155,152.05,155,158502
2015-05-18,156,158.5,156,158.5,694742
2015-05-19,159.69,160,159.69,160,588629
2015-05-20,160,160,159.05,159.05,1190314
2015-05-21,158.05,158.05,158.05,158.05,59697
2015-05-22,155.72,155.72,155.72,155.72,59057
2015-05-25,155.72,155.72,155.72,155.72,82412
2015-05-26,155.72,155.72,155.72,155.72,25331
2015-05-27,155.72,155.72,155.72,155.72,44925
2015-05-28,160,163,160,163,239834
2015-06-01,161.06,164.01,161.06,164,3651198
2015-06-02,170,170,164,164,35557
2015-06-03,164,165,164,165,453650
2015-06-04,165,165,165,165,13462
2015-06-05,165,165,165,165,8759
2015-06-08,164,164,157.25,160,184199
2015-06-09,160,160,160,160,39691
2015-06-10,160,160,160,160,27469
2015-06-11,158.85,158.85,158.85,158.85,41445
2015-06-12,160,168,164,168,8393660
2015-06-15,176.4,185,167.58,185,6177704
2015-06-16,176,184.55,168,184.55,2384171
2015-06-17,184,184.5,174.8,174.8,6756223
2015-06-18,183.4,192,174.23,174.23,5869656
2015-06-19,165.55,166,165,165,228041
2015-06-22,162.09,164.15,164.15,164.15,115187
2015-06-23,156,163.8,162.5,163.8,115689
2015-06-24,171.99,163.4,163.4,163.4,428549
2015-06-25,159.12,158.95,158.5,158.5,93237
2015-06-26,155.1,155.1,153.5,153.5,134330
2015-06-29,156,161.17,156,161.17,447848
2015-06-30,166.42,166,162.6,162.81,276161
2015-07-01,168.71,161,160.28,160.28,183519
2015-07-02,155.06,155.25,153,153,166394
2015-07-03,150.62,153.8,152,152,245586
2015-07-06,152.05,152.05,147.2,147.2,203908
2015-07-07,153,146.24,146.24,146.24,79290
2015-07-08,153.55,0,0,146.24,81409
2015-07-09,139.2,139.2,138.93,138.93,816775
2015-07-10,145.85,139.99,139.8,139.8,84890
2015-07-13,139.8,139.8,139.8,139.8,69012
2015-07-14,143,141,139.91,139.91,371304
2015-07-15,146.79,140,140,140,476237
2015-07-16,142,142,141.98,142,390352
2015-07-21,146.98,142,141.8,141.8,140698
2015-07-22,141.8,141.8,141.8,141.8,61260
2015-07-23,142,142,141.8,141.8,65565
2015-07-24,142,141.5,141.5,141.5,224030
2015-07-27,141.19,141.5,141.19,141.5,39823
2015-07-28,145.89,138.62,138.6,138.6,114075
2015-07-29,140.86,134,134,134,76926
2015-07-30,138.59,132,131.68,131.68,136869
2015-07-31,125.17,125.17,125.1,125.1,122460
2015-08-03,128.73,130.02,130.02,130.02,89442
2015-08-04,136.52,131,131,131,111649
2015-08-05,137.52,138.98,130.68,136.93,280398
2015-08-06,137,137,137,137,190500
2015-08-07,134.99,135,131,131,220816
2015-08-10,135,135,131,131,44113
2015-08-11,134.43,134.43,131,131,33316
2015-08-12,127,127,127,127,50014
2015-08-13,123.52,123.52,121,121,139700
2015-08-14,121,121,121,121,48771
2015-08-17,122.5,122.5,121,121,171681
2015-08-18,121,121,121,121,83296
2015-08-19,121,121,121,121,84368
2015-08-20,121,121,114.96,116,425969
2015-08-21,119.9,119.9,117,119,185280
2015-08-24,116.52,116.52,116,116,788751
2015-08-25,110.3,118.9,110.3,113,273708
2015-08-26,113,113,110.01,110.01,300144
2015-08-27,106,115.5,106,115.5,347492
2015-08-28,121.27,127.33,125.05,127.01,237054
2015-08-31,133.36,140.02,136,138.99,2920733
2015-09-01,145.92,138.63,138.63,138.63,72823
2015-09-02,138.63,138.63,138.63,138.63,21044
2015-09-03,138.63,138.63,138.63,138.63,21549
2015-09-04,131.7,133.8,125.12,128,124821
2015-09-07,130,130,128,129,139474
2015-09-08,125.05,125.3,125.05,125.22,107460
