,Open,High,Low,Close,Volume
2014-04-24,16.69,16.8,16.69,16.8,231515
2014-04-25,16.95,17,16.65,16.65,743420
2014-04-28,16.41,16.41,16.41,16.41,184698
2014-04-29,16.94,16.95,16.5,16.5,384581
2014-04-30,16.5,16.51,16.25,16.5,1382027
2014-05-02,17.32,18.18,16.58,18.18,1613475
2014-05-05,19.08,19.08,18.7,18.75,836588
2014-05-06,18.5,19.22,18.5,19,1722898
2014-05-07,18.35,19.19,18.35,19,13240605
2014-05-08,19.84,19.85,19.01,19.8,1206610
2014-05-09,19.98,20.09,19.45,20.09,1075227
2014-05-12,20.98,20.02,20.01,20.01,711096
2014-05-13,19.75,20,19.75,20,654613
2014-05-14,19.26,19.5,19.21,19.5,2109488
2014-05-15,19.75,19.8,19.55,19.55,670274
2014-05-16,19.99,19.99,19.7,19.7,756098
2014-05-19,19.2,20.1,19.9,20,1571720
2014-05-20,19.2,20,19.7,19.7,840294
2014-05-21,19.7,19.99,19.7,19.7,1200849
2014-05-22,19.4,19.85,19.51,19.85,5698747
2014-05-23,20,20,19.8,19.9,4623468
2014-05-26,19.9,19.98,19.9,19.98,2407302
2014-05-27,19.81,20.5,20.4,20.4,701103
2014-05-28,21.42,21.42,21,21.4,1423479
2014-05-30,22,22.47,22,22.47,2905551
2014-06-02,23.5,23.59,23.5,23.59,909553
2014-06-03,24.76,25.99,24.76,25.99,3306866
2014-06-04,27.28,28.64,28.64,28.64,1522960
2014-06-05,30.07,31.57,28.57,28.95,11999097
2014-06-06,28.8,27.97,27.36,27.36,1765518
2014-06-09,27.5,27.8,26.13,26.13,3045525
2014-06-10,27.42,26.05,26.05,26.05,1517913
2014-06-11,25.15,26.4,25.1,26.3,3910233
2014-06-12,26.12,26.99,26,26.99,2525933
2014-06-13,27,27.4,27,27.01,3256468
2014-06-16,26.76,27.5,26.76,27,2409330
2014-06-17,28.2,27.35,27,27.01,2561319
2014-06-18,27.83,27.8,27.01,27.51,2795275
2014-06-19,28.5,28.88,28.5,28.88,1179348
2014-06-20,30.01,30.95,28.9,28.9,1600856
2014-06-23,30,29.93,28.96,29.93,3070639
2014-06-24,29,29.84,28.88,29,4646342
2014-06-25,29.05,29.1,29,29,1662482
2014-06-26,30,31,29,29,5256864
2014-06-27,29.75,29.7,28.99,29,2436384
2014-06-30,28.51,28.51,28.51,28.51,388502
2014-07-01,29.2,29.99,28.87,29,2027951
2014-07-02,29,29,28.65,28.65,1019713
2014-07-03,28.02,28.5,28.15,28.15,1474354
2014-07-04,28.13,29,28,29,2180010
2014-07-07,28.8,29,28.75,29,2176146
2014-07-08,29,29,29,29,1905236
2014-07-09,29.02,29.6,29.02,29.6,463767
2014-07-10,30,31,30,31,1593834
2014-07-11,32,32.55,32,32.55,1268771
2014-07-14,34.17,34.17,34.17,34.17,761130
2014-07-15,32.7,33,32.47,32.47,3803281
2014-07-16,34,33.39,32.57,33.02,4587293
2014-07-17,33.9,33.01,33,33,1535135
2014-07-18,33.7,33.03,33,33.03,1351416
2014-07-21,33.01,33.02,33,33,2281186
2014-07-22,33,33,31.46,31.46,1421304
2014-07-23,30,30,30,30,494200
2014-07-24,30,30,30,30,24200
2014-07-25,29.4,30.27,29.4,30.27,832838
