,Open,High,Low,Close,Volume
2014-10-09,175,176,175,176,160901
2014-10-10,174,174,174,174,51309
2014-10-13,174,174,174,174,44255
2014-10-14,174,174,174,174,58498
2014-10-15,176,176,174,174,227222
2014-10-16,174,174,174,174,100339
2014-10-17,165.8,165.8,165.8,165.8,42545
2014-10-20,168,168,166.1,166.1,77473
2014-10-21,166,166,166,166,54983
2014-10-22,166,166,166,166,12825
2014-10-23,169.25,169.25,169.25,169.25,23763
2014-10-24,169.25,169.25,169.25,169.25,15748
2014-10-27,162.61,162.61,161.5,161.5,465460
2014-10-28,168.1,173.3,170.98,170.98,393413
2014-10-29,170.98,170.98,170.98,170.98,14722
2014-10-30,170.98,170.98,170.98,170.98,12343
2014-10-31,170.98,170.98,170.98,170.98,17963
2014-11-03,170.5,170.5,170.5,170.5,125512
2014-11-04,170.5,170.5,170.5,170.5,64551
2014-11-05,170.5,170.5,170.5,170.5,13195
2014-11-06,170.5,170.5,170.5,170.5,964
2014-11-07,161.98,161.98,161.98,161.98,28213
2014-11-10,154,154,153.9,153.92,177265
2014-11-11,151,161.5,151,161.5,152695
2014-11-12,165,165,165,165,109204
2014-11-13,165,165,165,165,14581
2014-11-14,165,165,165,165,26679
2014-11-17,165,165,165,165,19035
2014-11-18,165,165,165,165,25383
2014-11-19,165,165,165,165,69330
2014-11-20,156.75,156.75,156.75,156.75,89700
2014-11-21,150,150,148.92,148.92,288583
2014-11-24,148.92,148.92,148.92,148.92,8579
2014-11-25,149.9,149.9,149.9,149.9,65793
2014-11-26,157,157.39,157,157.39,40883
2014-11-27,165.2,165.2,165.2,165.2,47402
2014-11-28,165.2,165.2,165.2,165.2,17524
2014-12-01,165.2,165.2,165.2,165.2,23136
2014-12-02,165.2,165.2,165.2,165.2,27251
2014-12-03,165.2,165.2,165.2,165.2,11608
2014-12-04,164.9,165,164.9,165,78908
2014-12-05,165,165,165,165,37261
2014-12-08,167,167,167,167,39472
2014-12-09,167,167,167,167,34219
2014-12-10,159,159,159,159,37622
2014-12-11,151.05,151.05,151.05,151.05,201243
2014-12-12,151.05,151.05,151.05,151.05,33042
2014-12-15,151.05,151.05,151.05,151.05,37167
