,Open,High,Low,Close,Volume
2012-02-24,25.27,25.27,25.27,25.27,96693
2012-02-27,25.27,25.27,25.27,25.27,70629
2012-02-28,24.01,24.01,24.01,24.01,278294
2012-02-29,24.01,24.01,24.01,24.01,32336
2012-03-01,24.01,24.01,24.01,24.01,17646
2012-03-02,24.01,24.01,24.01,24.01,27399
2012-03-05,24.5,24.5,24.5,24.5,93374
2012-03-06,24.5,24.5,24.5,24.5,4523
2012-03-07,24.5,24.5,24.5,24.5,33055
2012-03-08,24.5,24.5,24.5,24.5,12914
2012-03-09,24.5,24.5,24.5,24.5,2861
2012-03-12,25.72,25.72,25.72,25.72,110706
2012-03-13,25.72,25.72,25.72,25.72,10737
2012-03-14,25.72,25.72,25.72,25.72,48835
2012-03-15,25.72,25.72,25.72,25.72,49310
2012-03-16,25.72,25.72,25.72,25.72,5323
2012-03-19,25.72,25.72,25.72,25.72,64080
2012-03-20,25.72,25.72,25.72,25.72,7629
2012-03-21,25.72,25.72,25.72,25.72,12596
2012-03-22,25.72,25.72,25.72,25.72,80665
2012-03-23,25.72,25.72,25.72,25.72,11655
2012-03-26,25.72,25.72,25.72,25.72,61028
2012-03-27,25.72,25.72,25.72,25.72,8808
2012-03-28,25.72,25.72,25.72,25.72,76814
2012-03-29,24.44,24.44,24.44,24.44,258495
2012-03-30,24.44,24.44,24.44,24.44,191830
2012-04-02,24.44,24.44,24.44,24.44,138179
2012-04-03,24.44,24.44,24.44,24.44,158029
2012-04-04,24.44,24.44,24.44,24.44,47350
2012-04-05,24.44,24.44,24.44,24.44,48192
2012-04-10,24.44,24.44,24.44,24.44,58955
2012-04-11,24.44,24.44,24.44,24.44,12233
2012-04-12,24,24,23.22,23.22,232680
2012-04-13,23.22,23.22,23.22,23.22,46712
2012-04-16,22.06,22.06,22.06,22.06,209567
2012-04-17,20.96,20.96,20.96,20.96,211408
2012-04-18,20.96,20.96,20.96,20.96,50570
2012-04-19,20.96,20.96,20.96,20.96,32710
2012-04-20,20.96,20.96,20.96,20.96,49022
2012-04-23,20.96,20.96,20.96,20.96,111278
2012-04-24,22,22,22,22,204044
2012-04-25,23.1,23.1,23.1,23.1,117938
2012-04-26,24.25,24.25,24.25,24.25,166244
2012-04-27,25.46,25.46,25.46,25.46,160852
2012-04-30,25.46,25.46,25.46,25.46,12839
2012-05-02,25.46,25.46,25.46,25.46,72473
2012-05-03,25.46,25.46,25.46,25.46,25074
2012-05-04,25.46,25.46,25.46,25.46,13475
2012-05-07,25.46,25.46,25.46,25.46,32053
2012-05-08,25.46,25.46,25.46,25.46,47819
2012-05-09,25.46,25.46,25.46,25.46,12653
2012-05-10,25.46,25.46,25.46,25.46,49664
2012-05-11,25.46,25.46,25.46,25.46,37611
2012-05-14,25.46,25.46,25.46,25.46,53005
2012-05-15,25.46,25.46,25.46,25.46,9076
2012-05-16,25.46,25.46,25.46,25.46,50225
2012-05-17,25.46,25.46,25.46,25.46,904
2012-05-18,25.46,25.46,25.46,25.46,2737
2012-05-21,25.46,25.46,25.46,25.46,9061
2012-05-22,25.46,25.46,25.46,25.46,17631
2012-05-23,25.46,25.46,25.46,25.46,27024
2012-05-24,25.46,25.46,25.46,25.46,4027
2012-05-25,25.46,25.46,25.46,25.46,28559
2012-05-28,25.46,25.46,25.46,25.46,14245
2012-05-30,25.46,25.46,25.46,25.46,10255
2012-05-31,25.46,25.46,25.46,25.46,17218
2012-06-01,25.46,25.46,25.46,25.46,35361
2012-06-04,25.46,25.46,25.46,25.46,13241
2012-06-05,24.19,24.19,24.19,24.19,85998
2012-06-06,24.19,24.19,24.19,24.19,18003
2012-06-07,24.19,24.19,24.19,24.19,13413
2012-06-08,24.19,24.19,24.19,24.19,71125
2012-06-11,24.19,24.19,24.19,24.19,7416
2012-06-12,24.19,24.19,24.19,24.19,7252
2012-06-13,24,24,24,24,110000
2012-06-14,22.8,22.8,22.8,22.8,63696
2012-06-15,21.66,21.66,21.66,21.66,193153
2012-06-18,20.58,20.58,20.58,20.58,108595
2012-06-19,19.56,21.5,19.56,19.61,1006929
2012-06-20,19.61,19.61,19.61,19.61,20965
2012-06-21,19.61,19.61,19.61,19.61,54134
2012-06-22,19.61,19.61,19.61,19.61,75449
2012-06-25,19.61,19.61,19.61,19.61,25579
2012-06-26,19.61,19.61,19.61,19.61,58750
2012-06-27,19.61,19.61,19.61,19.61,28487
2012-06-28,19.61,19.61,19.61,19.61,7884
2012-06-29,19.61,19.61,19.61,19.61,4347
2012-07-02,19.61,19.61,19.61,19.61,3992
2012-07-03,19.61,19.61,19.61,19.61,8582
2012-07-04,19.61,19.61,19.61,19.61,34028
2012-07-05,19.61,19.61,19.61,19.61,10828
2012-07-06,19.61,19.61,19.61,19.61,15355
2012-07-09,19.61,19.61,19.61,19.61,90226
2012-07-10,20.54,20.54,20.54,20.54,126717
2012-07-11,20.54,20.54,20.54,20.54,12718
2012-07-12,20.54,20.54,20.54,20.54,51497
2012-07-13,20.54,20.54,20.54,20.54,18278
2012-07-16,21.56,21.56,21.56,21.56,67563
2012-07-17,21.56,21.56,21.56,21.56,69914
2012-07-18,22,22.63,22,22.63,429470
2012-07-19,23.76,23.76,23.76,23.76,99546
2012-07-20,24.94,24.94,24.94,24.94,105751
2012-07-23,26.18,26.18,26.18,26.18,2185822
2012-07-24,27.48,27.48,27,27,790924
2012-07-25,26.3,26.3,26.3,26.3,256775
2012-07-26,24.99,24.99,24.99,24.99,434709
2012-07-27,25.5,25.5,25.5,25.5,205355
2012-07-30,25.5,25.5,25.5,25.5,145465
2012-07-31,25.5,25.5,25.5,25.5,230722
2012-08-01,25.5,25.5,25.5,25.5,89062
2012-08-02,25.5,25.5,25.5,25.5,129139
2012-08-03,25.5,25.5,25.5,25.5,139384
2012-08-06,23,23,23,23,228884
2012-08-07,23,23,23,23,4801
2012-08-08,23,23,23,23,63803
2012-08-09,23,23,23,23,27258
2012-08-10,23,23,23,23,17754
2012-08-13,23,23,23,23,18969
2012-08-14,23,23,23,23,5410
2012-08-15,23,23,23,23,2322
2012-08-16,23,23,23,23,17272
2012-08-17,21.85,21.85,21.85,21.85,188241
2012-08-22,21.85,21.85,21.85,21.85,2150
2012-08-23,20.76,20.76,20.76,20.76,167146
2012-08-24,20.76,20.76,20.76,20.76,84154
2012-08-27,20.76,20.76,20.76,20.76,120042
2012-08-28,20.76,20.76,20.76,20.76,36720
2012-08-29,20.76,20.76,20.76,20.76,40324
2012-08-30,20.76,20.76,20.76,20.76,10843
2012-08-31,19.73,19.73,19.73,19.73,172908
2012-09-03,18.75,19.71,18.75,19.71,345977
2012-09-04,19.71,19.71,19.71,19.71,58723
2012-09-05,19.75,19.75,19.75,19.75,201430
2012-09-06,19.75,19.75,19.75,19.75,24711
2012-09-07,19.75,19.75,19.75,19.75,13543
2012-09-10,19.75,19.75,19.75,19.75,34456
2012-09-11,19.7,19.7,19.7,19.7,95994
2012-09-12,19.7,19.7,19.7,19.7,55909
2012-09-13,19.7,19.7,19.7,19.7,42230
2012-09-14,20.68,20.68,20.68,20.68,167973
2012-09-17,20.68,20.68,20.68,20.68,132216
2012-09-18,20.68,20.68,20.68,20.68,79066
2012-09-19,20.68,20.68,20.68,20.68,47006
2012-09-20,20.68,20.68,20.68,20.68,146071
